"114.26208225644768,30.626864175663624"
"114.27337772880551,30.627433553459284"
"114.27362885773343,30.627429073186423"
"114.27387998910285,30.6274245841585"
"114.27413112271144,30.627420087136983"
"114.2746333958343,30.627411072165682"
"114.27488453494205,30.627406555745182"
"114.27588910359287,30.62738844838417"
"114.27639139239093,30.627379380450474"
"114.27865167827292,30.627338647507386"
"114.28216736104996,30.62727654823121"
"114.28241845439476,30.627272216787023"
"114.28492910112952,30.62723000441325"
"114.28518013294276,30.627225909145448"
"114.28593318731261,30.62721378041827"
"114.2869371572074,30.62719800077191"
"114.28718813017052,30.62719413033662"
"114.28794099943916,30.627182708298925"
"114.28819193875016,30.62717896619522"
"114.2894464994186,30.62716077342188"
"114.2896973832284,30.627157242735766"
"114.28994825722229,30.627153749417197"
"114.29044997513557,30.62714687724533"
"114.29070081874586,30.62714349955709"
"114.26082876138997,30.627880412807837"
"114.26659900281443,30.627798518647715"
"114.26760300312002,30.62778249286138"
"114.26785402139879,30.6277784190039"
"114.2681050465937,30.62777431955528"
"114.27287558781424,30.627692514421607"
"114.2731267112633,30.627688053936836"
"114.27488464375384,30.627656585463914"
"114.27563806884724,30.627643009659092"
"114.28141416423597,30.627539672082175"
"114.2816652703189,30.62753529147556"
"114.28216747014929,30.627526577945805"
"114.28241856350365,30.627522246501453"
"114.28467817197114,30.62748415441897"
"114.28518024215408,30.627475938858176"
"114.28543126725347,30.627471869310003"
"114.28568228544643,30.62746782617211"
"114.28668628552805,30.627451931373795"
"114.28693726648046,30.627448030483524"
"114.28819204806534,30.62742899590602"
"114.2899483665933,30.627403779126833"
"114.29019923062185,30.627400323767922"
"114.29045008452182,30.627396906954647"
"114.26107963354602,30.628127302577113"
"114.26183200161005,30.628117633402432"
"114.2643405819535,30.628082845674943"
"114.2645914941202,30.628079165537898"
"114.26735209746784,30.628036569357295"
"114.26760310865609,30.628032521780856"
"114.2681051521479,30.628024348474508"
"114.26986250659316,30.627994994637238"
"114.27011358039336,30.627990715802813"
"114.27337794331275,30.627933612095426"
"114.27513589012254,30.627902093023646"
"114.27538703189839,30.627897567499314"
"114.2756381746922,30.627893038574516"
"114.2781496136389,30.627847731473075"
"114.27940529975275,30.627825219448102"
"114.2811631603683,30.627794096505255"
"114.28141427030953,30.62778970099437"
"114.28166537640216,30.62778532038759"
"114.28191647844857,30.62778095542839"
"114.28593340279217,30.627713839039973"
"114.2869373727568,30.627698059392348"
"114.28743931056208,30.62769034963253"
"114.28794121505624,30.627682766918088"
"114.2881921543838,30.627679024814043"
"114.28894491867104,30.627668003113666"
"114.28969759895824,30.627657301352635"
"114.28994847296764,30.627653808033724"
"114.29019933700381,30.62765035267465"
"114.29045019091133,30.627646935861197"
"114.2907010345366,30.62764355817263"
"114.26107973585634,30.62837733069155"
"114.26208291534027,30.62836435636709"
"114.26233373751185,30.628361011096633"
"114.26408978154932,30.628336519125757"
"114.26434068436274,30.62833287378799"
"114.26685019961124,30.628294611041152"
"114.26710119606423,30.628290618078882"
"114.2673521999798,30.628286597469003"
"114.26810525468694,30.62827437658585"
"114.26835628663183,30.6282702522403"
"114.2686073251229,30.628266103696742"
"114.26936047800018,30.628253519926755"
"114.27362917501054,30.628179159930966"
"114.2789031335862,30.62808423107449"
"114.2791542691813,30.628079735256787"
"114.28091214981589,30.62804853427904"
"114.28141437336816,30.62803972909882"
"114.28241877271294,30.628022303516925"
"114.28266986145177,30.62801798993374"
"114.28518045156831,30.627975995870347"
"114.28593350601867,30.627963867141744"
"114.28618450987098,30.62795987887755"
"114.28718844900705,30.627944217057745"
"114.28743941384057,30.627940377733378"
"114.28844318818501,30.62792534449385"
"114.28969770230997,30.627907329452043"
"114.29019944037091,30.627900380773738"
"114.29070113791876,30.627893586271384"
"114.2912027937313,30.62788695055197"
"114.26233383682568,30.628611038397867"
"114.26258466962813,30.628607653571397"
"114.26283551290231,30.628604229760924"
"114.2630863664948,30.62860076754498"
"114.26333723025037,30.628597267508738"
"114.26358810401209,30.628593730243818"
"114.2640898809177,30.628586546426266"
"114.2643407837392,30.628582901088386"
"114.26559543494196,30.62856416494563"
"114.2658463914234,30.628560320264604"
"114.26634832925383,30.62855253862271"
"114.26810535419331,30.6285244038846"
"114.2688584695073,30.62851195895646"
"114.26936057755279,30.62850354722492"
"114.2711181280985,30.628473471198316"
"114.27136922606023,30.628469103692552"
"114.2726247755253,30.62844704819938"
"114.27287589595765,30.628442598744005"
"114.27865209606787,30.628338761537307"
"114.27890323351376,30.628334258367858"
"114.28091224982248,30.62829856157131"
"114.28141447339421,30.628289756390807"
"114.28191668157191,30.628281010824256"
"114.28693757624715,30.62819811478225"
"114.28769047060035,30.628186597460004"
"114.28844328846431,30.62817537178166"
"114.28869420996479,30.628171697673523"
"114.28894512229455,30.628168058501068"
"114.28919602528971,30.628164454881475"
"114.28944691878812,30.62816088742584"
"114.28969780262918,30.62815735673907"
"114.29070123826845,30.628143613557775"
"114.29120289409572,30.62813697783804"
"114.26258476589963,30.62885768005526"
"114.26283560918141,30.628854256244672"
"114.26358820031459,30.628843756727274"
"114.26383908393177,30.628840182831574"
"114.26434088006579,30.62883292757152"
"114.2648427136446,30.62882553311992"
"114.26584648780018,30.628810346747105"
"114.26735239588841,30.62878665124994"
"114.2676034071036,30.62878260367315"
"114.26810545064984,30.628774430366118"
"114.26835648261303,30.62877030602035"
"114.26885856599144,30.628761985437656"
"114.26936067405558,30.62875357370589"
"114.27362937139553,30.628679213706036"
"114.27538733124314,30.628647649380387"
"114.27915446600663,30.628579789026173"
"114.27965673090313,30.628570822495636"
"114.27990785978001,30.628566353304763"
"114.28041010938294,30.62855744686404"
"114.28116346040017,30.628544178377037"
"114.28141457037057,30.628539782865726"
"114.28367436335529,30.62850098257275"
"114.28417648293158,30.628492578055603"
"114.2866866924395,30.628452042144875"
"114.28693767342645,30.62844814125398"
"114.28743961128298,30.628440431493246"
"114.28919612254359,30.62841448135183"
"114.28944701604992,30.62841091389604"
"114.2896978998988,30.628407383209108"
"114.29045049192085,30.628397017716246"
"114.26233402628714,30.629111090544036"
"114.26308655600201,30.62910081969056"
"114.26659949999214,30.629048655121775"
"114.26685048882945,30.62904469048291"
"114.26735248925138,30.629036676910097"
"114.26885865940916,30.629012011097164"
"114.26910971045915,30.629007816269887"
"114.26961183031779,30.628999361097623"
"114.27940569340942,30.628825326977257"
"114.27965682474449,30.62882084814995"
"114.28367445735132,30.628751008224874"
"114.28417657694625,30.628742603707448"
"114.28442762787124,30.628738435465753"
"114.28467867263029,30.628734290846463"
"114.28492971103654,30.62873017055289"
"114.28568278628634,30.628717962596614"
"114.28919621673131,30.62866450700072"
"114.2899488681426,30.62865391553817"
"114.2904505861473,30.628647043364374"
"114.2623341164021,30.629361115380195"
"114.26258494922716,30.629357730553426"
"114.26283579252421,30.629354306742655"
"114.26308664613985,30.629350844526424"
"114.26710157558064,30.62929072235457"
"114.2673525795319,30.62928670174426"
"114.26785460909812,30.62927858030909"
"114.2681056343476,30.629274480859806"
"114.26860770485699,30.629266207969817"
"114.26885874974447,30.62926203593068"
"114.26936085784594,30.62925362419849"
"114.26961192068113,30.62924938593082"
"114.2698629891185,30.62924512701858"
"114.2723739389794,30.629201562839853"
"114.2726250561943,30.629197125168496"
"114.27413182063302,30.62917027814358"
"114.27463409389563,30.62916126317051"
"114.28015917064697,30.62906194499088"
"114.28041029404258,30.629057497346"
"114.2806614143864,30.6290530616074"
"114.28216806119569,30.629026739207692"
"114.28342347996477,30.629005267900812"
"114.28392561096632,30.628996819690382"
"114.28492980199644,30.628980195378485"
"114.2869378585704,30.62894819172868"
"114.2871888315935,30.628944321292312"
"114.28743979646109,30.628940481967373"
"114.28844357093878,30.628925448725404"
"114.28894540481762,30.628918135443897"
"114.28919630783678,30.628914531823845"
"114.28944720135893,30.62891096436774"
"114.28994895927158,30.628903940360836"
"114.2901998233461,30.628900485000976"
"114.29045067729152,30.62889706818674"
"114.29095235418228,30.62889035250542"
"114.29120317682563,30.62888705477669"
"114.26183256977497,30.629617789806996"
"114.26208338121019,30.629614484657054"
"114.26233420341903,30.62961113938611"
"114.26333759696644,30.629597368495418"
"114.26685066625687,30.629544739321453"
"114.26710166275423,30.62954074635863"
"114.26735266671444,30.629536725748224"
"114.2676036779566,30.629532678171127"
"114.26810572155729,30.62952450486346"
"114.26860779208502,30.62951623197326"
"114.26885883698176,30.629512059934036"
"114.2691098880504,30.62950786510654"
"114.26961200794652,30.62949940993386"
"114.2723740263509,30.629451586841693"
"114.27337851392934,30.629433768469877"
"114.28241924237615,30.62927243175944"
"114.28267033116273,30.62926811817556"
"114.2829214151198,30.62926382318519"
"114.28442780665661,30.629238484287484"
"114.28492988985853,30.629230219374076"
"114.28518092174433,30.629226124105088"
"114.28543194690678,30.629222054555886"
"114.28568296516244,30.62921801141695"
"114.2871889195351,30.629194345286635"
"114.28743988441121,30.62919050596153"
"114.28769084095872,30.629186698399117"
"114.2881927283835,30.629179181140326"
"114.28844365892222,30.629175472718995"
"114.28894549281733,30.62916815943719"
"114.28944728937451,30.629160988360745"
"114.2896981732469,30.629157457673376"
"114.28994904730277,30.62915396435354"
"114.29019991138493,30.629150508993522"
"114.26183265366403,30.629867812978794"
"114.2620834651066,30.629864507828753"
"114.26233428732291,30.629861162557734"
"114.2653449379571,30.62981810215129"
"114.26609780735683,30.629806568757417"
"114.26710174681482,30.629790769528462"
"114.26735275078399,30.629786748917965"
"114.26760376203515,30.629782701340766"
"114.26785478038627,30.62977862748239"
"114.26810580565399,30.6297745280329"
"114.26835683765378,30.62977040368669"
"114.26860787620011,30.629766255142492"
"114.26961209209897,30.629749433102678"
"114.27237411060948,30.629701610009345"
"114.27262522784407,30.629697172337757"
"114.27287634832575,30.629692722881796"
"114.27312747185391,30.629688262396073"
"114.27337859822742,30.629683791637092"
"114.27413199240183,30.62967032531149"
"114.28191713573008,30.629531134939583"
"114.28342365246499,30.629505315059564"
"114.28367472078406,30.62950108020965"
"114.28492997460782,30.629480242535607"
"114.28568304993877,30.629468034578082"
"114.28593406111429,30.629464018535312"
"114.28618506501962,30.629460030270245"
"114.2866870503021,30.629452139775037"
"114.28743996924852,30.629440529121684"
"114.2876909258045,30.629436721559124"
"114.28819281324596,30.629429204300045"
"114.28894557770425,30.62941818259648"
"114.28919648073935,30.62941457897613"
"114.28994913222118,30.629403987512237"
"114.29045085027163,30.62939711533755"
"114.29095252719223,30.629390399655634"
"114.26082959929543,30.630130643643344"
"114.2613311444371,30.630124323023676"
"114.26283604426698,30.630104376253083"
"114.26308689790577,30.630100914036582"
"114.26609788825488,30.6300565910895"
"114.26710182774798,30.630040791860164"
"114.26961217312397,30.62999945543339"
"114.27237419174065,30.629951632338923"
"114.27337867939812,30.629933813966236"
"114.28467901778701,30.629734385153323"
"114.28493005622978,30.629730264859194"
"114.28543211331427,30.629722100040464"
"114.28593414277225,30.629714040858367"
"114.28643614315062,30.62970609278233"
"114.28744005095858,30.629690551443908"
"114.28769100752302,30.629686743881216"
"114.28819289498114,30.62967922662185"
"114.28844382553632,30.62967551820024"
"114.28944745605288,30.629661033840836"
"114.28969833994098,30.629657503153187"
"114.29045093207803,30.629647137658075"
"114.29095260901354,30.629640421975864"
"114.2615820115102,30.63037112127506"
"114.2618328120457,30.630367856804096"
"114.26258527858955,30.630357821555574"
"114.26710190553979,30.63029081334999"
"114.26785493916522,30.63027867130334"
"114.26810596445114,30.63027457185365"
"114.26860803503405,30.63026629896287"
"114.26961225100763,30.63024947692226"
"114.26986331948284,30.63024521800961"
"114.2713698371773,30.630219271651924"
"114.27212315592341,30.63020607896152"
"114.27388101794352,30.63017486615016"
"114.28267057576268,30.63001818514612"
"114.28317273871055,30.630009614486983"
"114.2836748807944,30.63000112401643"
"114.28442805145366,30.6299885512553"
"114.28467909625863,30.629984406635337"
"114.28493013471058,30.629980286341087"
"114.28543219181311,30.629972121522087"
"114.28568321009568,30.62996807838276"
"114.28618522521202,30.629960074074393"
"114.28693819156834,30.629948282686897"
"114.28718916462583,30.62994441224998"
"114.28744012952747,30.62994057292446"
"114.28769108610032,30.629936765361627"
"114.2879420341729,30.62993299020736"
"114.28844390413856,30.629925539680247"
"114.28894573808236,30.62991822639759"
"114.28919664113349,30.629914622776962"
"114.28944753468727,30.629911055320285"
"114.29045101074331,30.62989715913694"
"114.26108051823125,30.630627546627686"
"114.2613312964936,30.630624365161825"
"114.26233452021451,30.63061122702866"
"114.26258535307731,30.630607842201464"
"114.26659999475376,30.630548791596947"
"114.26785501382925,30.630528691947397"
"114.26986339422122,30.6304952386529"
"114.27011446811636,30.630490959817404"
"114.27036554722929,30.630486661784364"
"114.27061663136632,30.630482345282346"
"114.27362996134929,30.63042937582119"
"114.28467917157568,30.630234427272047"
"114.2854322671574,30.63022214215841"
"114.28718924003157,30.630194432885375"
"114.28769116152304,30.630186785996763"
"114.28794210960402,30.630183010842362"
"114.28819304901458,30.630179268736846"
"114.2884439795862,30.63017556031496"
"114.28869490115191,30.630171886205655"
"114.26082982259268,30.630880705579255"
"114.26108058950733,30.630877566425042"
"114.26283626774028,30.630854438187047"
"114.26459245126168,30.630829429371428"
"114.26810611062984,30.63077461229263"
"114.26860818124955,30.63076633940148"
"114.26936133440626,30.630753755628376"
"114.2706167029658,30.63073236507644"
"114.27136998360177,30.630719312088434"
"114.27162108589222,30.63071492905738"
"114.27187219222652,30.63071053124515"
"114.27237441623322,30.630701694262395"
"114.27262553350722,30.63069725659039"
"114.27312777759614,30.630688346647883"
"114.27538799347391,30.630647831282165"
"114.27639256915536,30.630629702861"
"114.28593436884583,30.630464102763074"
"114.28769123377835,30.63043680578315"
"114.28819312128657,30.63042928852298"
"114.29020030460627,30.630400616370554"
"114.29120365826483,30.6303871861428"
"114.26108065760343,30.631127585370077"
"114.26133143588001,30.631124403904074"
"114.26158222536907,30.63112118066337"
"114.26258549253758,30.631107880942928"
"114.26283633588811,30.631104457131542"
"114.26634915339059,30.631052765980346"
"114.2666001344773,30.63104883033578"
"114.26936140277832,30.63100377457069"
"114.27011460809715,30.63099099855372"
"114.27086786037134,30.630978049778815"
"114.27111895399172,30.630973698536824"
"114.27137005205039,30.630969331030013"
"114.27187226069464,30.630960550186536"
"114.27312784611351,30.630938365588783"
"114.27388123311238,30.630924925525264"
"114.27739721672683,30.630861588186065"
"114.27940633185953,30.630825502147733"
"114.28568342664072,30.63071813774171"
"114.28794225095159,30.6306830495628"
"114.26108072250786,30.63137760345959"
"114.26233472460052,30.631361283859423"
"114.26333811836302,30.631347512966403"
"114.26760420036165,30.63128282263167"
"114.26810624408952,30.6312746493227"
"114.26911041084155,30.631258009563158"
"114.26936146795873,30.631253792657567"
"114.27011467330594,30.631241016640324"
"114.27061683661333,30.631232402104732"
"114.27162121961724,30.631214966084933"
"114.27262566731075,30.63119729361719"
"114.27337903787232,30.6311839129147"
"114.27413243222604,30.63117044658724"
"114.2819175774067,30.63103125619449"
"114.29045129373276,30.63089723656595"
"114.29120379344486,30.630887223152477"
"114.26183315257565,30.631617951512244"
"114.2625856192316,30.631607916262567"
"114.26434173400483,30.631583163772127"
"114.26459264628623,30.6315794836338"
"114.26685125036023,30.631544901013157"
"114.26710224692862,30.631540908049622"
"114.26760426227462,30.631532839860682"
"114.26785528068915,30.631528766001697"
"114.26911047280973,30.631508026791675"
"114.26986366137872,30.631495312704374"
"114.27086798764367,30.631478085093068"
"114.27111908128337,30.631473733850896"
"114.27137017936147,30.631469366343914"
"114.2716212816811,30.631464983312576"
"114.27212349825409,30.631456173652087"
"114.27337910000514,30.631433930141704"
"114.27764848823364,30.63135709504973"
"114.27789963112853,30.631352570124925"
"114.29120385623645,30.631137240371473"
"114.26358911255126,30.631844009299662"
"114.26383999626404,30.63184043540294"
"114.26409088966498,30.631836825479827"
"114.26484362636862,30.631825785687095"
"114.265094556886,30.631822037823287"
"114.26609836587077,30.631806723649174"
"114.26685130903277,30.63179491738107"
"114.26735330965086,30.631786903806255"
"114.26760432097404,30.631782856228348"
"114.26785533939766,30.63177878236928"
"114.2683573968115,30.63177055857215"
"114.26860843543163,30.63176641002724"
"114.26885948041185,30.631762237987168"
"114.2691105315644,30.63175804315886"
"114.26961265162967,30.6317495879845"
"114.2708680464649,30.631728101459675"
"114.27111914011428,30.631723750217418"
"114.27137023820208,30.631719382710333"
"114.27187244690488,30.631710601866324"
"114.27337915892451,30.631683946507422"
"114.27363028802132,30.631679466232658"
"114.27388141955997,30.631674977202838"
"114.27413255333806,30.631670480179412"
"114.27639282455158,30.631629773475254"
"114.27689511449198,30.631620704239033"
"114.28216879708444,30.631526941207575"
"114.28342421632972,30.631505469894574"
"114.26083013101177,30.63213079172016"
"114.26108089796156,30.63212765256561"
"114.26183326637113,30.632117983386863"
"114.26308743015372,30.632101062107985"
"114.26358916789073,30.63209402480443"
"114.2640909450205,30.632086840984453"
"114.26484368174877,30.63207580119152"
"114.2653455516624,30.63206827254934"
"114.26559649974268,30.632064459496412"
"114.26609842129339,30.63205673915322"
"114.26634939441679,30.63205283316971"
"114.26660037553857,30.63204889752482"
"114.26710236106794,30.632040939921207"
"114.26735336511761,30.63203691930993"
"114.26760437644985,30.632032871731948"
"114.26785539488253,30.632028797872795"
"114.26835745231467,30.63202057407551"
"114.26885953593353,30.632012253490377"
"114.26936164424069,30.63200384175616"
"114.26961270717949,30.631999603487454"
"114.27212361277036,30.631956205520375"
"114.27237472664623,30.63195178038487"
"114.2731280881574,30.631938432768976"
"114.27413260906371,30.631920495680834"
"114.2746348825464,30.631911480705494"
"114.27664402535011,30.63187525413523"
"114.27689517032817,30.631870719739425"
"114.27739745945257,30.631861655359724"
"114.26208412994026,30.63236469287461"
"114.26358921999696,30.632344039442494"
"114.2638401037257,30.632340465545635"
"114.26434190008615,30.632333210283225"
"114.26459281239218,30.632329530144663"
"114.2653456038261,30.63231828718693"
"114.2655965519149,30.63231447413392"
"114.26609847348281,30.632306753790584"
"114.2663494466149,30.632302847807004"
"114.26660042774547,30.632298912162042"
"114.26735341735119,30.632286933946933"
"114.2693616965479,30.63225385639255"
"114.27036598118859,30.632236782340684"
"114.27061706539283,30.632232465838054"
"114.27086815442694,30.632228131598136"
"114.27111924809569,30.63222378035572"
"114.27137034620289,30.632219412848467"
"114.2721236651835,30.63220622015589"
"114.27262589640236,30.63219735734776"
"114.27438379739085,30.632166006061254"
"114.27764865582317,30.632107141547486"
"114.27789979874821,30.63210261662239"
"114.28016001445422,30.632062177131953"
"114.28643673538352,30.63195625540881"
"114.28769160014255,30.631936906502023"
"114.28794254828223,30.631933131346745"
"114.26133177710065,30.632624499507475"
"114.26258583397995,30.632607976544286"
"114.263338394973,30.632597590477676"
"114.2638401525977,30.6325904793145"
"114.26409104602281,30.63258686939119"
"114.26434194897429,30.632583224051945"
"114.26459286128858,30.632579543913327"
"114.26484378280036,30.63257582959783"
"114.2650947133428,30.632572081733816"
"114.26559660084489,30.63256448790232"
"114.26634949557082,30.632552861575192"
"114.26660047671015,30.632548925930173"
"114.26710246227498,30.63254096832627"
"114.26760447769283,30.632532900136717"
"114.26835755361243,30.632520602479833"
"114.26885963726833,30.632512281894407"
"114.26911068844885,30.632508087065858"
"114.26936174561291,30.63250387015986"
"114.27061711450541,30.632482479604985"
"114.27137039534452,30.632469426615174"
"114.27187260410588,30.63246064577067"
"114.27237482825001,30.632451808786673"
"114.27287706618341,30.63244292165704"
"114.27388157699849,30.63242502110514"
"114.27739756145677,30.632361683758"
"114.27789984814933,30.63235263038684"
"114.2781509900578,30.63234810975029"
"114.27865326997919,30.63233908441084"
"114.28518172964705,30.63222634598348"
"114.2874406932627,30.63219072782636"
"114.26083027734859,30.632880833026725"
"114.26108104431944,30.632877693871993"
"114.26133182264587,30.632874512405525"
"114.26208422432524,30.632864719541786"
"114.26233504663125,30.632861374269865"
"114.26333844057841,30.63284760337524"
"114.263840198219,30.632840492211944"
"114.26459290693431,30.632829556810584"
"114.26484382845437,30.632825842495027"
"114.2650947590052,30.632822094630935"
"114.26559664652422,30.632814500799313"
"114.26609856812655,30.63280678045571"
"114.26685151139382,30.632794974186748"
"114.26710250800673,30.632790981222854"
"114.26735351208328,30.632786960611355"
"114.26760452344254,30.632782913033157"
"114.26785554190245,30.632778839173792"
"114.26835759938955,30.63277061537607"
"114.26860863804662,30.632766466830855"
"114.26885968306398,30.632762294790496"
"114.26911073425386,30.632758099961872"
"114.26936179142727,30.632753883055816"
"114.26961285439438,30.6327496447869"
"114.27036607614399,30.63273680900334"
"114.2708682494208,30.632728158260495"
"114.27111934310886,30.63272380701791"
"114.27137044123552,30.632719439510513"
"114.27162154360387,30.632715056478773"
"114.27212376027478,30.632706246817452"
"114.27312823578036,30.63268847406507"
"114.27388162298821,30.632675033999693"
"114.27413275680624,30.63267053697592"
"114.27438389266088,30.63266603272134"
"114.27739760758718,30.632611696651345"
"114.27764875135472,30.632607168205272"
"114.27789989429984,30.632602643280002"
"114.28593483101267,30.632464230138204"
"114.28643683158518,30.632456282059504"
"114.28693880164245,30.632448450480545"
"114.26108108659898,30.63312770589652"
"114.26158265447931,30.633121301188776"
"114.2620842666338,30.6331147315661"
"114.2623350889473,30.63311138629411"
"114.26308761902915,30.633101115436954"
"114.264091134023,30.633086894312402"
"114.26484387084984,30.633075854518665"
"114.26584764558052,30.63306066814022"
"114.26634958372276,30.633052886495246"
"114.26660056487964,30.633048950850085"
"114.26710255047995,30.633040993245913"
"114.26735355456546,30.633036972634358"
"114.26785558440271,30.633028851196652"
"114.268106609789,30.633024751746074"
"114.26860868057443,30.633016478853513"
"114.2691107768003,30.633008111984395"
"114.26936183398313,30.63300389507826"
"114.269863965539,30.6329953978957"
"114.27011503952932,30.632991119059366"
"114.27086829203387,30.632978170282506"
"114.27111938573164,30.632973819039858"
"114.27137048386797,30.63296945153238"
"114.27162158624608,30.63296506850057"
"114.27187269266838,30.632960670687563"
"114.27212380293659,30.63295625883909"
"114.27237491685182,30.63295183370326"
"114.27287715482474,30.63294294657332"
"114.27312827848166,30.632938486086392"
"114.27337940498425,30.632934015326196"
"114.27764879423667,30.632857180225106"
"114.28618587823256,30.632710253888177"
"114.28643687480228,30.632706294075906"
"114.29020081124226,30.632650755743786"
"114.26108112561259,30.633377717045477"
"114.26409117312791,30.633336905460688"
"114.26434207610386,30.633333260121272"
"114.26459298844276,30.633329579982473"
"114.2648439099794,30.63332586566678"
"114.26509484054698,30.633322117802578"
"114.26685159305656,30.633294997357492"
"114.26735359378172,30.63328698378184"
"114.26760460515905,30.63328293620352"
"114.26785562363712,30.633278862344017"
"114.26860871983638,30.63326649000067"
"114.26885976487232,30.633262317960178"
"114.26961293625904,30.633249667956154"
"114.26986400484789,30.633245409042512"
"114.27061724230836,30.63323251566924"
"114.27086833138107,30.633228181429033"
"114.27111942508851,30.633223830186314"
"114.27337944442964,30.633184026471987"
"114.2736305735862,30.633179546196732"
"114.27513739270813,30.63315250738506"
"114.27739769006513,30.63311171981576"
"114.2776488338528,30.633107191369522"
"114.27789997681799,30.633102666444056"
"114.2781511187566,30.63309814580724"
"114.29120420527438,30.632887336650402"
"114.26183352989302,30.633618058137248"
"114.26208434144651,30.633614752986183"
"114.26308769390276,30.633601136856598"
"114.26358943173412,30.633594099552308"
"114.2638403155028,30.63359052565514"
"114.26409120896017,30.633586915731595"
"114.26459302429139,30.63357959025326"
"114.26534581585076,30.633568347294585"
"114.26584772063478,30.63356068955859"
"114.26685162898234,30.633545007627745"
"114.26710262562194,30.633541014663663"
"114.2676046411117,30.633532946473586"
"114.26785565959882,30.633528872614015"
"114.26835771714089,30.633520648815903"
"114.2688598008709,30.633512328229916"
"114.26911085208879,30.6335081334011"
"114.2693619092904,30.633503916494828"
"114.27086836745563,30.63347819169825"
"114.27111946117273,30.633473840455466"
"114.27137055932853,30.633469472947848"
"114.27212387845583,30.63345628025413"
"114.27237499239075,30.633451855118135"
"114.2726261097732,30.63344741744521"
"114.27287723040315,30.633442967987904"
"114.2736306097689,30.633429556465153"
"114.27664429211488,30.633375328860073"
"114.27714658198276,30.63336626128165"
"114.27739772639855,30.633361730082992"
"114.27764887019626,30.63335720163667"
"114.29120424210643,30.63313734691221"
"114.26183356237676,30.633868067529573"
"114.26208437393763,30.633864762378458"
"114.26233519627357,30.633861417106317"
"114.26283687266954,30.633854608466194"
"114.26459305686113,30.63382959964499"
"114.26484397841433,30.633825885329195"
"114.26509490899863,30.633822137464865"
"114.2653458484456,30.63381835668615"
"114.26735366239012,30.633787003443064"
